"ID_VICTIMA","FECHA",AÑO,"MES","TRIMESTRE","DIA_SEMANA","HORA","DEPARTAMENTO","JURISDICCION","LUGAR","MOTIVO_APARENTE","TIPO","ARMAREC","PROCESADOS","MENORESCINICIOPROC","ACLARADO","SEXO","EDADCALC","NACIONALIDAD","ANTECEDENTES","ANTECEDENTESPORESTUPEFACIENTES","REL_VICT_AGRES"
"MFF180778","08.04.2018",2018,"ABRIL","SEGUNDO TRIMESTRE","DOMINGO","6","MONTEVIDEO","SECCIONAL 17","VIA PUBLICA U OTROS ESPACIOS ABIERTOS","AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES","NO CORRESPONDE","ARMA DE FUEGO","SIN PROCESADOS","SIN MENORES C/INICIO PROC.","SIN ACLARAR","HOMBRE","35","URUGUAYA","ANTECEDENTES POR AMBOS TIPOS DE DELITOS","CON ANTECEDENTES","VINCULO DESCONOCIDO"
"MFI1162296","26.04.2018",2018,"ABRIL","SEGUNDO TRIMESTRE","JUEVES","19","CANELONES","SECCIONAL 22","RESIDENCIA","RAPI?A / HURTO / COPAMIENTO","CASA DE FAMILIA","ARMA DE FUEGO","SIN PROCESADOS","SIN MENORES C/INICIO PROC.","SIN ACLARAR","HOMBRE","68","URUGUAYA","SIN ANTECEDENTES","SIN ANTECEDENTES","SIN RELACION"
"MFI1166090","27.04.2018",2018,"ABRIL","SEGUNDO TRIMESTRE","VIERNES","3","MONTEVIDEO","SECCIONAL 24","RESIDENCIA","AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES","NO CORRESPONDE","ARMA DE FUEGO","CON PROCESADOS","SIN MENORES C/INICIO PROC.","ACLARADO","HOMBRE","57","URUGUAYA","ANTECEDENTES POR AMBOS TIPOS DE DELITOS","SIN ANTECEDENTES","AMIGO/CONOCIDO"
"MFI169084","25.04.2018",2018,"ABRIL","SEGUNDO TRIMESTRE","MIERCOLES","19","CENTROS CARCELARIOS","SECCIONAL 20","ESTABLECIMIENTO DE RECLUSION","AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES","NO CORRESPONDE","CORTO / PUNZANTE","SIN PROCESADOS","SIN MENORES C/INICIO PROC.","SIN ACLARAR","HOMBRE","30","URUGUAYA","ANTECEDENTES POR DELITOS VIOLENTOS","SIN ANTECEDENTES","AMIGO/CONOCIDO"
"MFI178884","25.04.2018",2018,"ABRIL","SEGUNDO TRIMESTRE","MIERCOLES","23","RIVERA","SECCIONAL 9","RESIDENCIA","RAPI?A / HURTO / COPAMIENTO","CASA DE FAMILIA","ARMA DE FUEGO","CON PROCESADOS","SIN MENORES C/INICIO PROC.","ACLARADO","HOMBRE","32","URUGUAYA","SIN ANTECEDENTES","SIN ANTECEDENTES","AMIGO/CONOCIDO"
"MFM1103926","23.04.2018",2018,"ABRIL","SEGUNDO TRIMESTRE","LUNES","12","CANELONES","SECCIONAL 1","VIA PUBLICA U OTROS ESPACIOS ABIERTOS","SIN DATO/ DESCONOCIDO","NO CORRESPONDE","ARMA DE FUEGO","SIN PROCESADOS","SIN MENORES C/INICIO PROC.","SIN ACLARAR","HOMBRE","16","URUGUAYA","SIN ANTECEDENTES","SIN ANTECEDENTES","VINCULO DESCONOCIDO"
"MFM1192672","24.04.2018",2018,"ABRIL","SEGUNDO TRIMESTRE","MARTES","18","MONTEVIDEO","SECCIONAL 23","RESIDENCIA","RAPI?A / HURTO / COPAMIENTO","A TRANSEUNTE","ARMA DE FUEGO","CON PROCESADOS","SIN MENORES C/INICIO PROC.","ACLARADO","HOMBRE","18","URUGUAYA","SIN ANTECEDENTES","SIN ANTECEDENTES","SIN RELACION"
"MFM124714","21.04.2018",2018,"ABRIL","SEGUNDO TRIMESTRE","SABADO","23","PAYSANDU","SECCIONAL 2","VIA PUBLICA U OTROS ESPACIOS ABIERTOS","AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES","NO CORRESPONDE","OTRAS ARMAS","SIN PROCESADOS","SIN MENORES C/INICIO PROC.","SIN ACLARAR","HOMBRE","47","URUGUAYA","SIN ANTECEDENTES","SIN ANTECEDENTES","AMIGO/CONOCIDO"
"MFO1100266","29.04.2018",2018,"ABRIL","SEGUNDO TRIMESTRE","DOMINGO","7","CANELONES","SECCIONAL 24","VIA PUBLICA U OTROS ESPACIOS ABIERTOS","ALTERCADOS ESPONTANEOS/ CONFLICTOS DIVERSOS","NO CORRESPONDE","CORTO / PUNZANTE","CON PROCESADOS","SIN MENORES C/INICIO PROC.","ACLARADO","HOMBRE","23","URUGUAYA","SIN ANTECEDENTES","SIN ANTECEDENTES","VINCULO DESCONOCIDO"
"MFO1108484","29.04.2018",2018,"ABRIL","SEGUNDO TRIMESTRE","DOMINGO","14","RIVERA","SECCIONAL 9","RESIDENCIA","VIOLENCIA DOMESTICA Y ASOCIADOS","NO CORRESPONDE","ARMA DE FUEGO","SIN PROCESADOS","SIN MENORES C/INICIO PROC.","SIN ACLARAR","HOMBRE","25","URUGUAYA","SIN ANTECEDENTES","SIN ANTECEDENTES","AMIGO/CONOCIDO"
"MFO1128014","29.04.2018",2018,"ABRIL","SEGUNDO TRIMESTRE","DOMINGO","23","MONTEVIDEO","SECCIONAL 10","LOCAL COMERCIAL","RAPI?A / HURTO / COPAMIENTO","A COMERCIO","ARMA DE FUEGO","CON PROCESADOS","SIN MENORES C/INICIO PROC.","ACLARADO","HOMBRE","22","URUGUAYA","SIN ANTECEDENTES","SIN ANTECEDENTES","SIN RELACION"
"MFO1128504","30.04.2018",2018,"ABRIL","SEGUNDO TRIMESTRE","LUNES","24","TACUAREMBO","SECCIONAL 7","VIA PUBLICA U OTROS ESPACIOS ABIERTOS","ALTERCADOS ESPONTANEOS/ CONFLICTOS DIVERSOS","NO CORRESPONDE","ARMA DE FUEGO","CON PROCESADOS","SIN MENORES C/INICIO PROC.","ACLARADO","HOMBRE","23","URUGUAYA","SIN ANTECEDENTES","SIN ANTECEDENTES","AMIGO/CONOCIDO"
"MFP1165830","20.04.2018",2018,"ABRIL","SEGUNDO TRIMESTRE","VIERNES","18","MONTEVIDEO","SECCIONAL 18","VIA PUBLICA U OTROS ESPACIOS ABIERTOS","AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES","NO CORRESPONDE","ARMA DE FUEGO","SIN PROCESADOS","SIN MENORES C/INICIO PROC.","SIN ACLARAR","HOMBRE","40","URUGUAYA","ANTECEDENTES POR AMBOS TIPOS DE DELITOS","SIN ANTECEDENTES","VINCULO DESCONOCIDO"
"MFP1175238","20.04.2018",2018,"ABRIL","SEGUNDO TRIMESTRE","VIERNES","22","MONTEVIDEO","SECCIONAL 17","VIA PUBLICA U OTROS ESPACIOS ABIERTOS","AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES","NO CORRESPONDE","ARMA DE FUEGO","CON PROCESADOS","SIN MENORES C/INICIO PROC.","ACLARADO","HOMBRE","21","URUGUAYA","SIN ANTECEDENTES","SIN ANTECEDENTES","AMIGO/CONOCIDO"
"MFP2175238","20.04.2018",2018,"ABRIL","SEGUNDO TRIMESTRE","VIERNES","22","MONTEVIDEO","SECCIONAL 17","VIA PUBLICA U OTROS ESPACIOS ABIERTOS","AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES","NO CORRESPONDE","ARMA DE FUEGO","CON PROCESADOS","SIN MENORES C/INICIO PROC.","ACLARADO","HOMBRE","25","URUGUAYA","ANTECEDENTES POR DELITOS VIOLENTOS","SIN ANTECEDENTES","AMIGO/CONOCIDO"
"MFP141874","19.04.2018",2018,"ABRIL","SEGUNDO TRIMESTRE","JUEVES","6","MALDONADO","SECCIONAL 2","RESIDENCIA","AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES","NO CORRESPONDE","ARMA DE FUEGO","CON PROCESADOS","SIN MENORES C/INICIO PROC.","ACLARADO","HOMBRE","43","URUGUAYA","SIN ANTECEDENTES","SIN ANTECEDENTES","AMIGO/CONOCIDO"
"MFT1157754","12.04.2018",2018,"ABRIL","SEGUNDO TRIMESTRE","JUEVES","1","COLONIA","SECCIONAL 1","RESIDENCIA","ALTERCADOS ESPONTANEOS/ CONFLICTOS DIVERSOS","NO CORRESPONDE","ARMA DE FUEGO","CON PROCESADOS","SIN MENORES C/INICIO PROC.","ACLARADO","HOMBRE","27","URUGUAYA","SIN ANTECEDENTES","SIN ANTECEDENTES","AMIGO/CONOCIDO"
"MFT154098","08.04.2018",2018,"ABRIL","SEGUNDO TRIMESTRE","DOMINGO","SIN DATO","MONTEVIDEO","SECCIONAL 18","OTROS/SIN DATO","RAPI?A / HURTO / COPAMIENTO","A TRANSEUNTE","ARMA DE FUEGO","CON PROCESADOS","SIN MENORES C/INICIO PROC.","ACLARADO","HOMBRE","22","URUGUAYA","SIN ANTECEDENTES","SIN ANTECEDENTES","VINCULO DESCONOCIDO"
"MFW1100050","13.04.2018",2018,"ABRIL","SEGUNDO TRIMESTRE","VIERNES","21","CANELONES","SECCIONAL 19","VIA PUBLICA U OTROS ESPACIOS ABIERTOS","AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES","NO CORRESPONDE","ARMA DE FUEGO","CON PROCESADOS","SIN MENORES C/INICIO PROC.","ACLARADO","HOMBRE","19","URUGUAYA","ANTECEDENTES POR DELITOS NO VIOLENTOS","SIN ANTECEDENTES","AMIGO/CONOCIDO"
"MFW1103130","13.04.2018",2018,"ABRIL","SEGUNDO TRIMESTRE","VIERNES","23","LAVALLEJA","SECCIONAL 14","RESIDENCIA","AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES","NO CORRESPONDE","ARMA DE FUEGO","CON PROCESADOS","SIN MENORES C/INICIO PROC.","ACLARADO","HOMBRE","22","URUGUAYA","ANTECEDENTES POR AMBOS TIPOS DE DELITOS","CON ANTECEDENTES","AMIGO/CONOCIDO"
"MFW1149904","14.04.2018",2018,"ABRIL","SEGUNDO TRIMESTRE","SABADO","22","MONTEVIDEO","SECCIONAL 23","VIA PUBLICA U OTROS ESPACIOS ABIERTOS","RAPI?A / HURTO / COPAMIENTO","A TRANSEUNTE","ARMA DE FUEGO","SIN PROCESADOS","SIN MENORES C/INICIO PROC.","SIN ACLARAR","HOMBRE","30","ARGENTINA","SIN ANTECEDENTES","SIN ANTECEDENTES","SIN RELACION"
"MFW1175230","15.04.2018",2018,"ABRIL","SEGUNDO TRIMESTRE","DOMINGO","12","LAVALLEJA","SECCIONAL 14","RESIDENCIA","AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES","NO CORRESPONDE","ARMA DE FUEGO","SIN PROCESADOS","SIN MENORES C/INICIO PROC.","SIN ACLARAR","HOMBRE","28","URUGUAYA","ANTECEDENTES POR AMBOS TIPOS DE DELITOS","SIN ANTECEDENTES","AMIGO/CONOCIDO"
"MFW1189426","15.04.2018",2018,"ABRIL","SEGUNDO TRIMESTRE","DOMINGO","14","COLONIA","SECCIONAL 9","RESIDENCIA","ALTERCADOS ESPONTANEOS/ CONFLICTOS DIVERSOS","NO CORRESPONDE","CORTO / PUNZANTE","CON PROCESADOS","SIN MENORES C/INICIO PROC.","ACLARADO","HOMBRE","64","URUGUAYA","SIN ANTECEDENTES","SIN ANTECEDENTES","AMIGO/CONOCIDO"
"MFW133270","13.04.2018",2018,"ABRIL","SEGUNDO TRIMESTRE","VIERNES","3","MALDONADO","SECCIONAL 1","VIA PUBLICA U OTROS ESPACIOS ABIERTOS","AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES","NO CORRESPONDE","ARMA DE FUEGO","SIN PROCESADOS","SIN MENORES C/INICIO PROC.","SIN ACLARAR","MUJER","29","URUGUAYA","ANTECEDENTES POR AMBOS TIPOS DE DELITOS","CON ANTECEDENTES","VINCULO DESCONOCIDO"
"MIA11684","29.10.2018",2018,"OCTUBRE","CUARTO TRIMESTRE","LUNES","15","MONTEVIDEO","SECCIONAL 19","VIA PUBLICA U OTROS ESPACIOS ABIERTOS","AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES","NO CORRESPONDE","ARMA DE FUEGO","CON PROCESADOS","SIN MENORES C/INICIO PROC.","ACLARADO","HOMBRE","34","URUGUAYA","ANTECEDENTES POR AMBOS TIPOS DE DELITOS","CON ANTECEDENTES","AMIGO/CONOCIDO"
"MIA192264","30.10.2018",2018,"OCTUBRE","CUARTO TRIMESTRE","MARTES","19","MONTEVIDEO","SECCIONAL 19","VIA PUBLICA U OTROS ESPACIOS ABIERTOS","AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES","NO CORRESPONDE","ARMA DE FUEGO","CON PROCESADOS","SIN MENORES C/INICIO PROC.","ACLARADO","HOMBRE","20","URUGUAYA","ANTECEDENTES POR DELITOS VIOLENTOS","SIN ANTECEDENTES","VINCULO DESCONOCIDO"
"MIF1159782","08.10.2018",2018,"OCTUBRE","CUARTO TRIMESTRE","LUNES","20","MONTEVIDEO","SECCIONAL 19","VIA PUBLICA U OTROS ESPACIOS ABIERTOS","AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES","NO CORRESPONDE","ARMA DE FUEGO","CON PROCESADOS","SIN MENORES C/INICIO PROC.","ACLARADO","HOMBRE","21","URUGUAYA","SIN ANTECEDENTES","SIN ANTECEDENTES","AMIGO/CONOCIDO"
"MIM1122688","22.10.2018",2018,"OCTUBRE","CUARTO TRIMESTRE","LUNES","18","MONTEVIDEO","SECCIONAL 19","RESIDENCIA","VIOLENCIA DOMESTICA Y ASOCIADOS","NO CORRESPONDE","ARMA DE FUEGO","CON PROCESADOS","SIN MENORES C/INICIO PROC.","ACLARADO","MUJER","68","URUGUAYA","SIN ANTECEDENTES","SIN ANTECEDENTES","PAREJA/EX PAREJA"
"MIM1177372","23.10.2018",2018,"OCTUBRE","CUARTO TRIMESTRE","MARTES","7","SALTO","SECCIONAL 8","RESIDENCIA","ALTERCADOS ESPONTANEOS/ CONFLICTOS DIVERSOS","NO CORRESPONDE","CORTO / PUNZANTE","CON PROCESADOS","SIN MENORES C/INICIO PROC.","ACLARADO","HOMBRE","51","URUGUAYA","SIN ANTECEDENTES","SIN ANTECEDENTES","FAMILIAR"
"MIM139388","21.10.2018",2018,"OCTUBRE","CUARTO TRIMESTRE","DOMINGO","19","MONTEVIDEO","SECCIONAL 25","VIA PUBLICA U OTROS ESPACIOS ABIERTOS","AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES","NO CORRESPONDE","ARMA DE FUEGO","SIN PROCESADOS","SIN MENORES C/INICIO PROC.","SIN ACLARAR","HOMBRE","23","URUGUAYA","ANTECEDENTES POR DELITOS NO VIOLENTOS","CON ANTECEDENTES","VINCULO DESCONOCIDO"
"MIM156720","22.10.2018",2018,"OCTUBRE","CUARTO TRIMESTRE","LUNES","2","MONTEVIDEO","SECCIONAL 24","VIA PUBLICA U OTROS ESPACIOS ABIERTOS","SIN DATO/ DESCONOCIDO","NO CORRESPONDE","ARMA DE FUEGO","SIN PROCESADOS","SIN MENORES C/INICIO PROC.","SIN ACLARAR","HOMBRE","25","URUGUAYA","SIN ANTECEDENTES","SIN ANTECEDENTES","VINCULO DESCONOCIDO"
"MIO1107954","28.10.2018",2018,"OCTUBRE","CUARTO TRIMESTRE","DOMINGO","6","MONTEVIDEO","SECCIONAL 5","VIA PUBLICA U OTROS ESPACIOS ABIERTOS","RAPI?A / HURTO / COPAMIENTO","A TRANSEUNTE","CORTO / PUNZANTE","CON PROCESADOS","SIN MENORES C/INICIO PROC.","ACLARADO","HOMBRE","25","URUGUAYA","SIN ANTECEDENTES","SIN ANTECEDENTES","SIN RELACION"
"MIO163672","27.10.2018",2018,"OCTUBRE","CUARTO TRIMESTRE","SABADO","11","MONTEVIDEO","SECCIONAL 16","VIA PUBLICA U OTROS ESPACIOS ABIERTOS","ALTERCADOS ESPONTANEOS/ CONFLICTOS DIVERSOS","NO CORRESPONDE","ARMA DE FUEGO","CON PROCESADOS","SIN MENORES C/INICIO PROC.","ACLARADO","MUJER","19","URUGUAYA","SIN ANTECEDENTES","SIN ANTECEDENTES","VINCULO DESCONOCIDO"
"MIP11024","18.10.2018",2018,"OCTUBRE","CUARTO TRIMESTRE","JUEVES","1","MONTEVIDEO","SECCIONAL 16","RESIDENCIA","OTROS MOTIVOS","NO CORRESPONDE","ARMA DE FUEGO","SIN PROCESADOS","SIN MENORES C/INICIO PROC.","SIN ACLARAR","HOMBRE","19","URUGUAYA","SIN ANTECEDENTES","SIN ANTECEDENTES","VINCULO DESCONOCIDO"
"MIP1132246","19.10.2018",2018,"OCTUBRE","CUARTO TRIMESTRE","VIERNES","18","MONTEVIDEO","SECCIONAL 19","VIA PUBLICA U OTROS ESPACIOS ABIERTOS","SIN DATO/ DESCONOCIDO","NO CORRESPONDE","ARMA DE FUEGO","SIN PROCESADOS","SIN MENORES C/INICIO PROC.","SIN ACLARAR","HOMBRE","35","URUGUAYA","ANTECEDENTES POR DELITOS NO VIOLENTOS","SIN ANTECEDENTES","VINCULO DESCONOCIDO"
"MIP1151524","20.10.2018",2018,"OCTUBRE","CUARTO TRIMESTRE","SABADO","2","MONTEVIDEO","SECCIONAL 19","RESIDENCIA","RAPI?A / HURTO / COPAMIENTO","CASA DE FAMILIA","ARMA DE FUEGO","SIN PROCESADOS","SIN MENORES C/INICIO PROC.","SIN ACLARAR","HOMBRE","84","URUGUAYA","SIN ANTECEDENTES","SIN ANTECEDENTES","VINCULO DESCONOCIDO"
"MIP1156270","20.10.2018",2018,"OCTUBRE","CUARTO TRIMESTRE","SABADO","3","MONTEVIDEO","SECCIONAL 17","VIA PUBLICA U OTROS ESPACIOS ABIERTOS","AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES","NO CORRESPONDE","ARMA DE FUEGO","SIN PROCESADOS","SIN MENORES C/INICIO PROC.","SIN ACLARAR","HOMBRE","33","URUGUAYA","ANTECEDENTES POR DELITOS NO VIOLENTOS","SIN ANTECEDENTES","VINCULO DESCONOCIDO"
"MIP133294","18.10.2018",2018,"OCTUBRE","CUARTO TRIMESTRE","JUEVES","13","MONTEVIDEO","SECCIONAL 21","VIA PUBLICA U OTROS ESPACIOS ABIERTOS","ALTERCADOS ESPONTANEOS/ CONFLICTOS DIVERSOS","NO CORRESPONDE","ARMA DE FUEGO","CON PROCESADOS","SIN MENORES C/INICIO PROC.","ACLARADO","HOMBRE","24","URUGUAYA","ANTECEDENTES POR AMBOS TIPOS DE DELITOS","CON ANTECEDENTES","AMIGO/CONOCIDO"
"MIP187138","19.10.2018",2018,"OCTUBRE","CUARTO TRIMESTRE","VIERNES","7","MONTEVIDEO","SECCIONAL 18","RESIDENCIA","SIN DATO/ DESCONOCIDO","NO CORRESPONDE","CORTO / PUNZANTE","SIN PROCESADOS","SIN MENORES C/INICIO PROC.","SIN ACLARAR","MUJER","57","URUGUAYA","SIN ANTECEDENTES","SIN ANTECEDENTES","VINCULO DESCONOCIDO"
"MIT1119270","10.10.2018",2018,"OCTUBRE","CUARTO TRIMESTRE","MIERCOLES","19","MONTEVIDEO","SECCIONAL 4","VIA PUBLICA U OTROS ESPACIOS ABIERTOS","ALTERCADOS ESPONTANEOS/ CONFLICTOS DIVERSOS","NO CORRESPONDE","ARMA DE FUEGO","CON PROCESADOS","SIN MENORES C/INICIO PROC.","ACLARADO","HOMBRE","21","URUGUAYA","SIN ANTECEDENTES","SIN ANTECEDENTES","AMIGO/CONOCIDO"
"MIT156088","10.10.2018",2018,"OCTUBRE","CUARTO TRIMESTRE","MIERCOLES","5","MONTEVIDEO","SECCIONAL 24","VIA PUBLICA U OTROS ESPACIOS ABIERTOS","AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES","NO CORRESPONDE","ARMA DE FUEGO","CON PROCESADOS","CON MENORES C/INICIO PROC.","ACLARADO","MUJER","20","URUGUAYA","SIN ANTECEDENTES","SIN ANTECEDENTES","AMIGO/CONOCIDO"
"MIT168086","09.10.2018",2018,"OCTUBRE","CUARTO TRIMESTRE","MARTES","13","CENTROS CARCELARIOS","SECCIONAL 7","ESTABLECIMIENTO DE RECLUSION","AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES","NO CORRESPONDE","CORTO / PUNZANTE","SIN PROCESADOS","SIN MENORES C/INICIO PROC.","SIN ACLARAR","HOMBRE","40","URUGUAYA","ANTECEDENTES POR AMBOS TIPOS DE DELITOS","SIN ANTECEDENTES","AMIGO/CONOCIDO"
"MIW1126876","13.10.2018",2018,"OCTUBRE","CUARTO TRIMESTRE","SABADO","23","RIVERA","SECCIONAL 10","VIA PUBLICA U OTROS ESPACIOS ABIERTOS","AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES","NO CORRESPONDE","ARMA DE FUEGO","CON PROCESADOS","SIN MENORES C/INICIO PROC.","ACLARADO","HOMBRE","22","URUGUAYA","ANTECEDENTES POR AMBOS TIPOS DE DELITOS","SIN ANTECEDENTES","AMIGO/CONOCIDO"
"MIW1131034","13.10.2018",2018,"OCTUBRE","CUARTO TRIMESTRE","SABADO","23","CANELONES","SECCIONAL 20","LOCAL COMERCIAL","RAPI?A / HURTO / COPAMIENTO","A COMERCIO","ARMA DE FUEGO","CON PROCESADOS","SIN MENORES C/INICIO PROC.","ACLARADO","HOMBRE","61","URUGUAYA","SIN ANTECEDENTES","SIN ANTECEDENTES","SIN RELACION"
"MIW1178830","15.10.2018",2018,"OCTUBRE","CUARTO TRIMESTRE","LUNES","3","MONTEVIDEO","SECCIONAL 15","VIA PUBLICA U OTROS ESPACIOS ABIERTOS","SIN DATO/ DESCONOCIDO","NO CORRESPONDE","ARMA DE FUEGO","SIN PROCESADOS","SIN MENORES C/INICIO PROC.","SIN ACLARAR","HOMBRE","29","URUGUAYA","ANTECEDENTES POR AMBOS TIPOS DE DELITOS","SIN ANTECEDENTES","VINCULO DESCONOCIDO"
"MIW157338","12.10.2018",2018,"OCTUBRE","CUARTO TRIMESTRE","VIERNES","13","CANELONES","SECCIONAL 7","VIA PUBLICA U OTROS ESPACIOS ABIERTOS","VIOLENCIA DOMESTICA Y ASOCIADOS","NO CORRESPONDE","ARMA PERSONAL / ESTRANGULACION / ASFIXIA / AHOGAMIENTO","SIN PROCESADOS","SIN MENORES C/INICIO PROC.","SIN ACLARAR","HOMBRE","0","SIN DATO","SIN ANTECEDENTES","SIN ANTECEDENTES","FAMILIAR"
"MMA1115142","22.09.2018",2018,"SETIEMBRE","TERCER TRIMESTRE","SABADO","10","TREINTA Y TRES","SECCIONAL 1","VIA PUBLICA U OTROS ESPACIOS ABIERTOS","ALTERCADOS ESPONTANEOS/ CONFLICTOS DIVERSOS","NO CORRESPONDE","CORTO / PUNZANTE","CON PROCESADOS","SIN MENORES C/INICIO PROC.","ACLARADO","HOMBRE","38","URUGUAYA","ANTECEDENTES POR AMBOS TIPOS DE DELITOS","SIN ANTECEDENTES","FAMILIAR"
"MMB113118","16.09.2018",2018,"SETIEMBRE","TERCER TRIMESTRE","DOMINGO","6","SALTO","SECCIONAL 3","RESIDENCIA","ALTERCADOS ESPONTANEOS/ CONFLICTOS DIVERSOS","NO CORRESPONDE","CORTO / PUNZANTE","CON PROCESADOS","SIN MENORES C/INICIO PROC.","ACLARADO","HOMBRE","50","URUGUAYA","ANTECEDENTES POR AMBOS TIPOS DE DELITOS","SIN ANTECEDENTES","AMIGO/CONOCIDO"
"MMB1186592","18.09.2018",2018,"SETIEMBRE","TERCER TRIMESTRE","MARTES","20","MONTEVIDEO","SECCIONAL 24","VIA PUBLICA U OTROS ESPACIOS ABIERTOS","SIN DATO/ DESCONOCIDO","NO CORRESPONDE","ARMA DE FUEGO","SIN PROCESADOS","SIN MENORES C/INICIO PROC.","SIN ACLARAR","HOMBRE","24","URUGUAYA","SIN ANTECEDENTES","SIN ANTECEDENTES","VINCULO DESCONOCIDO"
"MMB150526","17.09.2018",2018,"SETIEMBRE","TERCER TRIMESTRE","LUNES","6","CANELONES","SECCIONAL 5","LOCAL COMERCIAL","RAPI?A / HURTO / COPAMIENTO","A COMERCIO","ARMA DE FUEGO","SIN PROCESADOS","SIN MENORES C/INICIO PROC.","SIN ACLARAR","HOMBRE","66","URUGUAYA","SIN ANTECEDENTES","SIN ANTECEDENTES","SIN RELACION"
"MMD1107460","05.10.2018",2018,"OCTUBRE","CUARTO TRIMESTRE","VIERNES","24","MONTEVIDEO","SECCIONAL 12","RESIDENCIA","ALTERCADOS ESPONTANEOS/ CONFLICTOS DIVERSOS","NO CORRESPONDE","CORTO / PUNZANTE","CON PROCESADOS","SIN MENORES C/INICIO PROC.","ACLARADO","HOMBRE","84","URUGUAYA","SIN ANTECEDENTES","SIN ANTECEDENTES","FAMILIAR"
"MMD1113396","05.10.2018",2018,"OCTUBRE","CUARTO TRIMESTRE","VIERNES","3","CANELONES","SECCIONAL 27","VIA PUBLICA U OTROS ESPACIOS ABIERTOS","AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES","NO CORRESPONDE","ARMA DE FUEGO","CON PROCESADOS","SIN MENORES C/INICIO PROC.","ACLARADO","HOMBRE","40","URUGUAYA","ANTECEDENTES POR DELITOS VIOLENTOS","SIN ANTECEDENTES","VINCULO DESCONOCIDO"
"MMD1171538","05.10.2018",2018,"OCTUBRE","CUARTO TRIMESTRE","VIERNES","17","CANELONES","SECCIONAL 27","RESIDENCIA","AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES","NO CORRESPONDE","ARMA DE FUEGO","CON PROCESADOS","SIN MENORES C/INICIO PROC.","ACLARADO","HOMBRE","17","URUGUAYA","SIN ANTECEDENTES","SIN ANTECEDENTES","VINCULO DESCONOCIDO"
"MMD2171538","05.10.2018",2018,"OCTUBRE","CUARTO TRIMESTRE","VIERNES","17","CANELONES","SECCIONAL 27","RESIDENCIA","AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES","NO CORRESPONDE","ARMA DE FUEGO","CON PROCESADOS","SIN MENORES C/INICIO PROC.","ACLARADO","HOMBRE","21","ARGENTINA","SIN ANTECEDENTES","SIN ANTECEDENTES","AMIGO/CONOCIDO"
"MMD1190452","06.10.2018",2018,"OCTUBRE","CUARTO TRIMESTRE","SABADO","4","MONTEVIDEO","SECCIONAL 24","RESIDENCIA","AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES","NO CORRESPONDE","ARMA DE FUEGO","CON PROCESADOS","SIN MENORES C/INICIO PROC.","ACLARADO","HOMBRE","27","URUGUAYA","SIN ANTECEDENTES","SIN ANTECEDENTES","AMIGO/CONOCIDO"
"MMD193292","04.10.2018",2018,"OCTUBRE","CUARTO TRIMESTRE","JUEVES","20","MONTEVIDEO","SECCIONAL 18","LOCAL COMERCIAL","RAPI?A / HURTO / COPAMIENTO","A COMERCIO","ARMA DE FUEGO","CON PROCESADOS","SIN MENORES C/INICIO PROC.","ACLARADO","HOMBRE","59","URUGUAYA","SIN ANTECEDENTES","SIN ANTECEDENTES","SIN RELACION"
"MMF1110434","09.09.2018",2018,"SETIEMBRE","TERCER TRIMESTRE","DOMINGO","2","RIO NEGRO","SECCIONAL 4","RESIDENCIA","SIN DATO/ DESCONOCIDO","NO CORRESPONDE","OBJETO PESADO / CONTUNDENTE","SIN PROCESADOS","SIN MENORES C/INICIO PROC.","SIN ACLARAR","HOMBRE","41","URUGUAYA","ANTECEDENTES POR AMBOS TIPOS DE DELITOS","SIN ANTECEDENTES","VINCULO DESCONOCIDO"
